01.01. 10:10:29.973    ***Logfile for C&C WarZone client***
01.01. 10:10:43.281    Failed to ping the server GameSurge Santa Ana, CA (209.11.244.82): TimedOut.
01.01. 10:10:43.281    Attempting to DNS resolve GameSurge IP 195.68.206.250 (195.68.206.250).
01.01. 10:10:43.281    Failed to ping the server GameSurge IP 108.174.48.100 (108.174.48.100): TimedOut.
01.01. 10:10:43.281    Attempting to ping GameSurge (128.140.107.226).
01.01. 10:10:43.281    Attempting to ping GameSurge (162.248.94.123).
01.01. 10:10:43.281    Attempting to DNS resolve GameSurge IP 91.217.189.76 (91.217.189.76).
01.01. 10:10:43.285    Attempting to DNS resolve GameSurge IP 195.8.250.180 (195.8.250.180).
01.01. 10:10:43.285    DNS resolved GameSurge IP 91.217.189.76 (91.217.189.76): 91.217.189.76
01.01. 10:10:43.285    Attempting to ping GameSurge IP 91.217.189.76 (91.217.189.76).
01.01. 10:10:43.285    DNS resolved GameSurge IP 195.68.206.250 (195.68.206.250): 195.68.206.250
01.01. 10:10:43.285    DNS resolved GameSurge IP 195.8.250.180 (195.8.250.180): 195.8.250.180
01.01. 10:10:43.285    Attempting to ping GameSurge IP 195.8.250.180 (195.8.250.180).
01.01. 10:10:43.285    Skipped a duplicate IP from GameSurge IP 195.68.206.250 (195.68.206.250).
01.01. 10:10:43.285    Attempting to ping GameSurge (192.223.27.109).
01.01. 10:10:43.346    The latency in milliseconds to the server GameSurge (128.140.107.226): 60.
01.01. 10:10:43.346    Attempting to ping GameSurge (188.240.145.60).
01.01. 10:10:43.406    The latency in milliseconds to the server GameSurge (188.240.145.60): 53.
01.01. 10:10:43.417    The latency in milliseconds to the server GameSurge (192.223.27.109): 135.
01.01. 10:10:43.486    The latency in milliseconds to the server GameSurge (162.248.94.123): 200.
01.01. 10:10:43.769    Failed to ping the server GameSurge IP 91.217.189.76 (91.217.189.76): TimedOut.
01.01. 10:10:43.769    Failed to ping the server GameSurge IP 195.8.250.180 (195.8.250.180): TimedOut.
01.01. 10:10:43.769    The number of available Lobby servers is 4.
01.01. 10:10:43.848    Attempting connection to 188.240.145.60:6667
01.01. 10:10:43.848    Succesfully connected to 188.240.145.60 on port 6667
01.01. 10:10:43.858    Registering.
01.01. 10:10:43.858    SRM: USER WZ.f4e8c6 0 * :5.7.7 WZ CnCNet
01.01. 10:10:43.858    SRM: NICK asokolov
01.01. 10:10:43.884    Fetching tunnel server info.
01.01. 10:10:43.884    Message received: NOTICE AUTH :*** Looking up your hostname

01.01. 10:10:43.904    RMP:  NOTICE AUTH,*** Looking up your hostname,
01.01. 10:10:43.918    Message received: NOTICE AUTH :*** Checking Ident

01.01. 10:10:43.918    RMP:  NOTICE AUTH,*** Checking Ident,
01.01. 10:10:44.014    Message received: PING :3925347181

01.01. 10:10:44.014    RMP:  PING 3925347181,
01.01. 10:10:44.014    Parsing tunnel information failed: Index was outside the bounds of the array.
Parsed string: address;country;countrycode;name;password;clients;maxclients;official;latitude;longitude;version;distance
01.01. 10:10:44.014    PONG 3925347181
01.01. 10:10:44.030    SRM: PONG 3925347181
01.01. 10:10:44.440    Message received: NOTICE AUTH :*** Found your hostname

01.01. 10:10:44.440    RMP:  NOTICE AUTH,*** Found your hostname,
01.01. 10:10:45.048    Discord: Pipe Connection Failed. Could not connect to pipe #-1
01.01. 10:10:52.160    Message received: NOTICE AUTH :*** No ident response

01.01. 10:10:52.160    RMP:  NOTICE AUTH,*** No ident response,
01.01. 10:10:52.236    Message received: :Stockholm.SE.EU.GameSurge.net 001 asokolov :Welcome to the GameSurge IRC Network via SUNET, asokolov
:Stockholm.SE.EU.GameSurge.net 002 asokolov :Your host is Stockholm.SE.EU.GameSurge.net, running version u2.10.12.18(gs2)
:Stockholm.SE.EU.GameSurge.net 003 asokolov :This server was created Fri Nov 10 2017 at 10:10:43 CET
:Stockholm.SE.EU.GameSurge.net 004 asokolov Stockholm.SE.EU.GameSurge.net u2.10.12.18(gs2) diOoswkgxnI biklmnopstvrDdRcCz bklov
:Stockholm.SE.EU.GameSurge.net 005 asokolov WHOX WALLCHOPS WALLVOICES USERIP CPRIVMSG CNOTICE SILENCE=25 MODES=6 MAXCHANNELS=75 MAXBANS=100 NICKLEN=30 :are supported by this server
:Stockholm.SE.EU.GameSurge.net 005 asokolov MAXNICKLEN=30 TOPICLEN=300 AWAYLEN=200 KICKLEN=300 CHANNELLEN=200 MAXCHANNELLEN=200 CHANTYPES=#& PREFIX=(ov)@+ STATUSMSG=@+ CHANMODES=b,k,l,imnpstrDdRcC CASEMAPPING=rfc1459 NETWORK=GameSurge :are supported by this server
:Stockholm.SE.EU.GameSurge.net 251 asokolov :There are 10 users and 2582 invisible on 13 servers
:Stockholm.SE.EU.Game
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 001 asokolov,Welcome to the GameSurge IRC Network via SUNET, asokolov,
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 002 asokolov,Your host is Stockholm.SE.EU.GameSurge.net, running version u2.10.12.18(gs2),
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 003 asokolov,This server was created Fri Nov 10 2017 at 10:10:43 CET,
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 004 asokolov,Stockholm.SE.EU.GameSurge.net,u2.10.12.18(gs2),diOoswkgxnI,biklmnopstvrDdRcCz,bklov,
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 005 asokolov,WHOX,WALLCHOPS,WALLVOICES,USERIP,CPRIVMSG,CNOTICE,SILENCE=25,MODES=6,MAXCHANNELS=75,MAXBANS=100,NICKLEN=30,are supported by this server,
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 005 asokolov,MAXNICKLEN=30,TOPICLEN=300,AWAYLEN=200,KICKLEN=300,CHANNELLEN=200,MAXCHANNELLEN=200,CHANTYPES=#&,PREFIX=(ov)@+,STATUSMSG=@+,CHANMODES=b,k,l,imnpstrDdRcC,CASEMAPPING=rfc1459,NETWORK=GameSurge,are supported by this server,
01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 251 asokolov,There are 10 users and 2582 invisible on 13 servers,
01.01. 10:10:52.236    Message received: Surge.net 252 asokolov 26 :operator(s) online

01.01. 10:10:52.236    RMP: Stockholm.SE.EU.GameSurge.net 252 asokolov,26,operator(s) online,
01.01. 10:10:52.246    Setting delay to 3458ms for 1
01.01. 10:10:52.246    Setting delay to 2983ms for 2
01.01. 10:10:52.251    Setting delay to 4641ms for 3
01.01. 10:10:52.318    Message received: :Stockholm.SE.EU.GameSurge.net 254 asokolov 1701 :channels formed
:Stockholm.SE.EU.GameSurge.net 255 asokolov :I have 1 clients and 1 servers
:Stockholm.SE.EU.GameSurge.net NOTICE asokolov :Highest connection count: 2 (1 clients)
:Stockholm.SE.EU.GameSurge.net 422 asokolov :MOTD File is missing
:Stockholm.SE.EU.GameSurge.net NOTICE asokolov :on 2 ca 1(10) ft 10(10)
:asokolov!~WZ.f4e8c6@82-217-102-174.cable.dynamic.v4.ziggo.nl MODE asokolov :+iw

01.01. 10:10:52.318    RMP: Stockholm.SE.EU.GameSurge.net 254 asokolov,1701,channels formed,
01.01. 10:10:52.318    RMP: Stockholm.SE.EU.GameSurge.net 255 asokolov,I have 1 clients and 1 servers,
01.01. 10:10:52.318    RMP: Stockholm.SE.EU.GameSurge.net NOTICE asokolov,Highest connection count: 2 (1 clients),
01.01. 10:10:52.318    RMP: Stockholm.SE.EU.GameSurge.net 422 asokolov,MOTD File is missing,
01.01. 10:10:52.318    RMP: Stockholm.SE.EU.GameSurge.net NOTICE asokolov,on 2 ca 1(10) ft 10(10),
01.01. 10:10:52.318    RMP: asokolov!~WZ.f4e8c6@82-217-102-174.cable.dynamic.v4.ziggo.nl MODE asokolov,+iw,
01.01. 10:10:52.406    Message received: :Global!Global@Services.GameSurge.net NOTICE asokolov :------------- MESSAGE(S) OF THE DAY --------------
:Global!Global@Services.GameSurge.net NOTICE asokolov :[users] Notice from ThiefMaster, posted 01:47 PM, 04/09/2015:
:Global!Global@Services.GameSurge.net NOTICE asokolov :We've just started cloaking the IPs of all users on connect. This should improve your privacy and also lower the risk of being targeted by packet kiddies.
:Global!Global@Services.GameSurge.net NOTICE asokolov :[users] Notice from GameSurge, posted 08:59 PM, 05/11/2013:
:Global!Global@Services.GameSurge.net NOTICE asokolov :You can now follow GameSurge on Twitter bit.ly/1607zvW and Facebook on.fb.me/10Aq5Dx Please "like" and "follow" us to be kept up-to-date on network news, events, and other items!
:Global!Global@Services.GameSurge.net NOTICE asokolov :[users] Notice from feigling, posted 08:24 PM, 07/17/2008:
:Global!Global@Services.GameSurge.net NOTICE asokolov :GameSurge provides a new service called SpamServ which mode
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,------------- MESSAGE(S) OF THE DAY --------------,
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,[users] Notice from ThiefMaster, posted 01:47 PM, 04/09/2015:,
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,We've just started cloaking the IPs of all users on connect. This should improve your privacy and also lower the risk of being targeted by packet kiddies.,
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,[users] Notice from GameSurge, posted 08:59 PM, 05/11/2013:,
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,You can now follow GameSurge on Twitter bit.ly/1607zvW and Facebook on.fb.me/10Aq5Dx Please "like" and "follow" us to be kept up-to-date on network news, events, and other items!,
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,[users] Notice from feigling, posted 08:24 PM, 07/17/2008:,
01.01. 10:10:52.406    Message received: rates your channel. If you are interested in learning more about it read http://www.gamesurge.net/cms/SpamServ
:Global!Global@Services.GameSurge.net NOTICE asokolov :[users] Notice from GameSurge, posted 12:27 PM, 01/20/2007:

01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,GameSurge provides a new service called SpamServ which moderates your channel. If you are interested in learning more about it read http://www.gamesurge.net/cms/SpamServ,
01.01. 10:10:52.406    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,[users] Notice from GameSurge, posted 12:27 PM, 01/20/2007:,
01.01. 10:10:52.508    Message received: :Global!Global@Services.GameSurge.net NOTICE asokolov :Please be familiar with the GameSurge Acceptable Use Policy. All users on the network are required to abide by it. http://www.gamesurge.net/aup/
:Global!Global@Services.GameSurge.net NOTICE asokolov :---------- END OF MESSAGE(S) OF THE DAY ----------
:Stockholm.SE.EU.GameSurge.net 396 asokolov ~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl :is now your hidden host
:asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl MODE asokolov :+x

01.01. 10:10:52.508    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,Please be familiar with the GameSurge Acceptable Use Policy. All users on the network are required to abide by it. http://www.gamesurge.net/aup/,
01.01. 10:10:52.508    RMP: Global!Global@Services.GameSurge.net NOTICE asokolov,---------- END OF MESSAGE(S) OF THE DAY ----------,
01.01. 10:10:52.508    RMP: Stockholm.SE.EU.GameSurge.net 396 asokolov,~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl,is now your hidden host,
01.01. 10:10:52.508    RMP: asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl MODE asokolov,+x,
01.01. 10:10:54.165    SRM: JOIN #cnc-warzone-game8668525 d89a82aaf1
01.01. 10:10:54.236    Message received: :asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl JOIN #cnc-warzone-game8668525
:Stockholm.SE.EU.GameSurge.net 353 asokolov = #cnc-warzone-game8668525 :@asokolov
:Stockholm.SE.EU.GameSurge.net 366 asokolov #cnc-warzone-game8668525 :End of /NAMES list.

01.01. 10:10:54.236    RMP: asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl JOIN #cnc-warzone-game8668525,
01.01. 10:10:54.238    RMP: Stockholm.SE.EU.GameSurge.net 353 asokolov,=,#cnc-warzone-game8668525,@asokolov,
01.01. 10:10:54.238    RMP: Stockholm.SE.EU.GameSurge.net 366 asokolov,#cnc-warzone-game8668525,End of /NAMES list.,
01.01. 10:10:54.438    Hash for Resources/FHCConfig.ini: 
01.01. 10:10:54.438    Hash for Resources/GameOptions.ini: fdde8e42317392b8c1cb992abbf647f51a25eb62
01.01. 10:10:54.438    Hash for Resources/clientdx.exe: 42903f04c991115ade516ad2211b97b76c3901cd
01.01. 10:10:54.438    Hash for Resources/clientxna.exe: c6191b37a22a737f1c815a491b32f648c0adb57b
01.01. 10:10:54.438    Hash for Resources/clientogl.exe: f6b2a49f74ac3a971d0346363548544f0c1c9f2d
01.01. 10:10:54.438    Hash for INI/MPMaps.ini: de558d83d2b5ce881dd8d276bd32c2f2f7faf903
01.01. 10:10:54.438    Hash for game.exe: 31a0eb514139333286b28017d8eb6369cce9826c
01.01. 10:10:54.438    Hash for spawner.xdp: 
01.01. 10:10:54.438    Hash for rules.ini: 
01.01. 10:10:54.438    Hash for ai.ini: 
01.01. 10:10:54.438    Hash for art.ini: 
01.01. 10:10:54.438    Hash for shroud.shp: 
01.01. 10:10:54.446    Hash for INI/Rules.ini: f1606ebe304d3a33f83f401acacdea211bf7dfd4
01.01. 10:10:54.446    Hash for INI/Enhance.ini: 
01.01. 10:10:54.456    Hash for INI/Firestrm.ini: 86cb3ac967f6f032031e0322a201800a3da14521
01.01. 10:10:54.466    Hash for INI/Art.ini: 51694220a4c17f13dc98113fb9e876f6d31a3390
01.01. 10:10:54.466    Hash for INI/ArtE.ini: 
01.01. 10:10:54.466    Hash for INI/ArtFS.ini: d5ff9adbcc46fc76d9e0c23a1aa7eacd1e6ce233
01.01. 10:10:54.476    Hash for INI/AI.ini: d7e234bec16286dc9feb44cf7ebbb0d81459c5ca
01.01. 10:10:54.476    Hash for INI/AIE.ini: 
01.01. 10:10:54.476    Hash for INI/AIFS.ini: cc80e3bfaf76e98db3ea5c42b849d9374218757e
01.01. 10:10:54.486    Hash for INI/Game Options/Cheats.ini: b2e8253003c3e99a019423144f525cfc1dabe4fb
01.01. 10:10:54.496    Hash for INI/Game Options/Disable Super Weapons.ini: 0e59f3cf06c830c9c516537de7afa2790dfd0ccb
01.01. 10:10:54.496    Hash for INI/Game Options/Disable Visceroids.ini: ef28ccbb7b6fbab0b875c76ef4ba7a91463b40d2
01.01. 10:10:54.506    Hash for INI/Game Options/HardCore.ini: dc38654d30b6ab03d96abbbc5702b9711b8e9564
01.01. 10:10:54.506    Hash for INI/Game Options/Harder AI.ini: c93945703c7d11d18b950a346a188e08ad5bc68d
01.01. 10:10:54.506    Hash for INI/Game Options/Immune Harvesters.ini: 1dee8249c14f0fd0a5778d2d0b0daf68c57e14a0
01.01. 10:10:54.516    Hash for INI/Game Options/Infinite Tiberium.ini: dac4093473e34df680929179026f3827652769ca
01.01. 10:10:54.516    Hash for INI/Game Options/Lighting/Artic Day.ini: 129923c85fba9bbaf02a79e77d5a2d30af016be9
01.01. 10:10:54.526    Hash for INI/Game Options/Lighting/Artic Night.ini: 12298c6dc2ffe46fc40f8092e82f900251c3e6fb
01.01. 10:10:54.526    Hash for INI/Game Options/Lighting/Artic Storm.ini: 0ab2f99c06d7688e94ed555482f4b489b2e04ef7
01.01. 10:10:54.526    Hash for INI/Game Options/Lighting/Dawn.ini: e8118f28d9dc6332c569964b704eaf84a089e32e
01.01. 10:10:54.536    Hash for INI/Game Options/Lighting/Day and Night.ini: 3e87f5257a735da1088cebc20f24e38d1d87f8bb
01.01. 10:10:54.537    Hash for INI/Game Options/Lighting/Default.ini: 37d7fa023be741b6e71e98530590db405681a965
01.01. 10:10:54.537    Hash for INI/Game Options/Lighting/Dusk.ini: a8493c04a4d007477166f171d4813f5ea30a02af
01.01. 10:10:54.537    Hash for INI/Game Options/Lighting/Mid day.ini: c1d764a8ee16c016eee125ad8caf5987aff34b0f
01.01. 10:10:54.546    Hash for INI/Game Options/Lighting/Night.ini: 33bdc260921de37f4ebed6e5a05ea7f449b7a3f0
01.01. 10:10:54.546    Hash for INI/Game Options/No Baddy Crates.ini: cee61ff08d42088d49770e6b340a68c0dfe79427
01.01. 10:10:54.556    Hash for INI/Game Options/No Silos.ini: 195c5958487647e87622edf8f742cf434ec907fd
01.01. 10:10:54.556    Hash for INI/Game Options/Reveal Shroud.ini: 131db0407f5f07b87679741fda4b889caf9c536e
01.01. 10:10:54.556    Hash for INI/Game Options/Shroud Regrows.ini: a873a0c2a9d51de3253c047bda3dd83b78cd2270
01.01. 10:10:54.566    Hash for INI/Game Options/Storms.ini: df0eb421c3c166ec7b55087888aded2483367984
01.01. 10:10:54.566    Hash for INI/Game Options/Weather/Default.ini: 37d7fa023be741b6e71e98530590db405681a965
01.01. 10:10:54.566    Hash for INI/Game Options/Weather/Rain.ini: 1953e591d4c6c7984e82e3d7ce82a29cccbf749e
01.01. 10:10:54.566    Hash for INI/Game Options/Weather/RainStorm.ini: 35fb746baa71f41fa04929aed8bb7a99de4abb77
01.01. 10:10:54.576    Hash for INI/Game Options/Weather/SandStorm.ini: c71260dc85d02243f0736dd8c4f220da1a8c9861
01.01. 10:10:54.576    Hash for INI/Game Options/Weather/Snow.ini: 19141aa87ddb48709053878924098b0f866cfcc5
01.01. 10:10:54.586    Hash for INI/Game Options/Weather/SnowStorm.ini: e1933dd2b3e2677115de03eb75ad7e7281180817
01.01. 10:10:54.586    Hash for INI/Game Options/Weather/TibRainStorm.ini: 2feb604e35d252c33f9c98ce53350faf371f9fa3
01.01. 10:10:54.586    Complete hash: 1eb9759e5e74f2d1e6a85c1b1fb5e4a94fadf7ea
01.01. 10:10:54.596    SRM: MODE #cnc-warzone-game8668525 +klnNs d89a82aaf1 8
01.01. 10:10:54.651    Message received: :Stockholm.SE.EU.GameSurge.net 472 asokolov N :is unknown mode char to me
:asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl MODE #cnc-warzone-game8668525 +snkl d89a82aaf1 8

01.01. 10:10:54.651    RMP: Stockholm.SE.EU.GameSurge.net 472 asokolov,N,is unknown mode char to me,
01.01. 10:10:54.651    RMP: asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl MODE #cnc-warzone-game8668525,+snkl,d89a82aaf1,8,
01.01. 10:10:57.116    SRM: TOPIC #cnc-warzone-game8668525 :R8;wz
01.01. 10:10:57.166    Message received: :asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl TOPIC #cnc-warzone-game8668525 :R8;wz

01.01. 10:10:57.166    RMP: asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl TOPIC #cnc-warzone-game8668525,R8;wz,
01.01. 10:10:57.762    Discord: Pipe Connection Failed. Could not connect to pipe #-1
01.01. 10:10:59.620    SRM: NOTICE #cnc-warzone-game8668525 :TNLPNG 26
01.01. 10:11:02.133    Delayed message sent: 1
01.01. 10:11:02.133    SRM: JOIN #cncnet ra1-derp
01.01. 10:11:02.176    Message received: :asokolov!~WZ.f4e8c6@gamesurge-90ed0b33.cable.dynamic.v4.ziggo.nl JOIN #cncnet
